Date, File, Lines
2022-04-26 16:49:50 +0100, src/ohba_models/__init__.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/analysis/__init__.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/analysis/connectivity.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/analysis/gmm.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/analysis/modes.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/analysis/power.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/analysis/regression.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/analysis/spectral.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/analysis/time_series.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/analysis/workbench.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/array_ops.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/data/__init__.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/data/_base.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/data/_osl.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/data/processing.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/data/rw.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/data/spm.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/data/task.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/data/tf.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/files/__init__.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/files/_functions.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/files/mask/__init__.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/files/parcellation/__init__.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/files/scanner/__init__.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/files/scene/__init__.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/inference/__init__.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/inference/callbacks.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/inference/initializers.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/inference/layers.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/inference/metrics.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/inference/modes.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/inference/tf_ops.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/models/__init__.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/models/dynemo.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/models/dynemo_obs.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/models/dynest.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/models/inf_mod_base.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/models/mdynemo.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/models/mdynemo_obs.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/models/mod_base.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/simulation/__init__.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/simulation/_base.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/simulation/_hmm.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/simulation/_hsmm.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/simulation/_mar.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/simulation/_mvn.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/simulation/_sin.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/simulation/_sm.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/skeleton.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/utils/__init__.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/utils/decorators.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/utils/misc.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/utils/model.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/utils/parcellation.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/utils/plotting.py, 
2022-04-26 16:49:50 +0100, src/ohba_models/utils/topoplots.py, 
2022-04-26 16:49:50 +0100, src/osl_dynamics/__init__.py, 16
2022-04-26 16:49:50 +0100, src/osl_dynamics/analysis/__init__.py, 6
2022-04-26 16:49:50 +0100, src/osl_dynamics/analysis/connectivity.py, 314
2022-04-26 16:49:50 +0100, src/osl_dynamics/analysis/gmm.py, 95
2022-04-26 16:49:50 +0100, src/osl_dynamics/analysis/modes.py, 159
2022-04-26 16:49:50 +0100, src/osl_dynamics/analysis/power.py, 292
2022-04-26 16:49:50 +0100, src/osl_dynamics/analysis/regression.py, 85
2022-04-26 16:49:50 +0100, src/osl_dynamics/analysis/spectral.py, 1003
2022-04-26 16:49:50 +0100, src/osl_dynamics/analysis/time_series.py, 46
2022-04-26 16:49:50 +0100, src/osl_dynamics/analysis/workbench.py, 210
2022-04-26 16:49:50 +0100, src/osl_dynamics/array_ops.py, 295
2022-04-26 16:49:50 +0100, src/osl_dynamics/data/__init__.py, 4
2022-04-26 16:49:50 +0100, src/osl_dynamics/data/_base.py, 157
2022-04-26 16:49:50 +0100, src/osl_dynamics/data/_osl.py, 165
2022-04-26 16:49:50 +0100, src/osl_dynamics/data/processing.py, 459
2022-04-26 16:49:50 +0100, src/osl_dynamics/data/rw.py, 386
2022-04-26 16:49:50 +0100, src/osl_dynamics/data/spm.py, 88
2022-04-26 16:49:50 +0100, src/osl_dynamics/data/task.py, 73
2022-04-26 16:49:50 +0100, src/osl_dynamics/data/tf.py, 322
2022-04-26 16:49:50 +0100, src/osl_dynamics/files/__init__.py, 4
2022-04-26 16:49:50 +0100, src/osl_dynamics/files/_functions.py, 15
2022-04-26 16:49:50 +0100, src/osl_dynamics/files/mask/__init__.py, 54
2022-04-26 16:49:50 +0100, src/osl_dynamics/files/parcellation/__init__.py, 4
2022-04-26 16:49:50 +0100, src/osl_dynamics/files/scanner/__init__.py, 11
2022-04-26 16:49:50 +0100, src/osl_dynamics/files/scene/__init__.py, 3
2022-04-26 16:49:50 +0100, src/osl_dynamics/inference/__init__.py, 0
2022-04-26 16:49:50 +0100, src/osl_dynamics/inference/callbacks.py, 221
2022-04-26 16:49:50 +0100, src/osl_dynamics/inference/initializers.py, 112
2022-04-26 16:49:50 +0100, src/osl_dynamics/inference/layers.py, 811
2022-04-26 16:49:50 +0100, src/osl_dynamics/inference/metrics.py, 341
2022-04-26 16:49:50 +0100, src/osl_dynamics/inference/modes.py, 511
2022-04-26 16:49:50 +0100, src/osl_dynamics/inference/tf_ops.py, 53
2022-04-26 16:49:50 +0100, src/osl_dynamics/models/__init__.py, 0
2022-04-26 16:49:50 +0100, src/osl_dynamics/models/dynemo.py, 394
2022-04-26 16:49:50 +0100, src/osl_dynamics/models/dynemo_obs.py, 211
2022-04-26 16:49:50 +0100, src/osl_dynamics/models/dynest.py, 228
2022-04-26 16:49:50 +0100, src/osl_dynamics/models/inf_mod_base.py, 336
2022-04-26 16:49:50 +0100, src/osl_dynamics/models/mdynemo.py, 491
2022-04-26 16:49:50 +0100, src/osl_dynamics/models/mdynemo_obs.py, 231
2022-04-26 16:49:50 +0100, src/osl_dynamics/models/mod_base.py, 307
2022-04-26 16:49:50 +0100, src/osl_dynamics/simulation/__init__.py, 16
2022-04-26 16:49:50 +0100, src/osl_dynamics/simulation/_base.py, 38
2022-04-26 16:49:50 +0100, src/osl_dynamics/simulation/_hmm.py, 675
2022-04-26 16:49:50 +0100, src/osl_dynamics/simulation/_hsmm.py, 375
2022-04-26 16:49:50 +0100, src/osl_dynamics/simulation/_mar.py, 87
2022-04-26 16:49:50 +0100, src/osl_dynamics/simulation/_mvn.py, 262
2022-04-26 16:49:50 +0100, src/osl_dynamics/simulation/_sin.py, 133
2022-04-26 16:49:50 +0100, src/osl_dynamics/simulation/_sm.py, 164
2022-04-26 16:49:50 +0100, src/osl_dynamics/skeleton.py, 109
2022-04-26 16:49:50 +0100, src/osl_dynamics/utils/__init__.py, 0
2022-04-26 16:49:50 +0100, src/osl_dynamics/utils/decorators.py, 231
2022-04-26 16:49:50 +0100, src/osl_dynamics/utils/misc.py, 407
2022-04-26 16:49:50 +0100, src/osl_dynamics/utils/model.py, 123
2022-04-26 16:49:50 +0100, src/osl_dynamics/utils/parcellation.py, 67
2022-04-26 16:49:50 +0100, src/osl_dynamics/utils/plotting.py, 1710
2022-04-26 16:49:50 +0100, src/osl_dynamics/utils/topoplots.py, 288
2022-04-26 16:49:50 +0100, tests/conftest.py, 10
2022-04-26 16:19:51 +0100, src/ohba_models/inference/layers.py, 811
2022-04-26 15:53:13 +0100, src/ohba_models/models/inf_mod_base.py, 336
2022-04-26 15:53:13 +0100, src/ohba_models/models/mdynemo.py, 491
2022-04-26 15:53:13 +0100, src/ohba_models/models/mdynemo_obs.py, 231
2022-04-26 15:53:13 +0100, src/ohba_models/models/mod_base.py, 307
2022-04-26 15:46:33 +0100, examples/dynest_hmm_mvn.py, 78
2022-04-26 15:46:33 +0100, examples/hsmvn_hmm_mvn.py, 
2022-04-26 15:46:33 +0100, src/ohba_models/models/dynest.py, 228
2022-04-26 15:46:33 +0100, src/ohba_models/models/hsmvn.py, 
2022-04-26 15:36:26 +0100, src/ohba_models/models/dynemo.py, 394
2022-04-26 15:36:26 +0100, src/ohba_models/models/mdynemo.py, 491
2022-04-26 15:01:09 +0100, examples/mdynemo_hmm_mvn.py, 132
2022-04-26 15:01:09 +0100, examples/mdynemo_obs_hmm_mvn.py, 67
2022-04-26 15:01:09 +0100, examples/mts_dynemo_hmm_mvn.py, 
2022-04-26 15:01:09 +0100, examples/mts_dynemo_obs_hmm_mvn.py, 
2022-04-26 15:01:09 +0100, src/ohba_models/models/mdynemo.py, 495
2022-04-26 15:01:09 +0100, src/ohba_models/models/mdynemo_obs.py, 231
2022-04-26 15:01:09 +0100, src/ohba_models/models/mts_dynemo.py, 
2022-04-26 15:01:09 +0100, src/ohba_models/models/mts_dynemo_obs.py, 
2022-04-26 13:52:20 +0100, examples/se_dynemo_hmm_mvn.py, 
2022-04-26 13:52:20 +0100, examples/se_dynemo_obs_hmm_mvn.py, 
2022-04-26 13:50:15 +0100, src/ohba_models/inference/metrics.py, 341
2022-04-26 13:50:15 +0100, src/ohba_models/models/dynemo_obs.py, 211
2022-04-26 13:50:15 +0100, src/ohba_models/models/inf_mod_base.py, 336
2022-04-26 13:50:15 +0100, src/ohba_models/models/mts_dynemo.py, 497
2022-04-26 13:49:10 +0100, src/ohba_models/inference/initializers.py, 112
2022-04-26 13:49:10 +0100, src/ohba_models/inference/layers.py, 811
2022-04-26 13:49:10 +0100, src/ohba_models/models/se_dynemo.py, 
2022-04-26 13:49:10 +0100, src/ohba_models/models/se_dynemo_obs.py, 
2022-04-26 13:49:10 +0100, src/ohba_models/simulation/_hmm.py, 675
2022-04-26 13:49:10 +0100, src/ohba_models/simulation/_mvn.py, 262
2022-04-20 15:31:35 +0100, src/ohba_models/analysis/connectivity.py, 314
2022-04-20 15:31:35 +0100, src/ohba_models/array_ops.py, 295
2022-04-20 15:31:35 +0100, src/ohba_models/inference/metrics.py, 343
2022-04-15 10:34:20 +0100, src/ohba_models/inference/modes.py, 511
2022-04-14 18:35:45 +0100, examples/hsmvn_hmm_mvn.py, 78
2022-04-14 18:35:45 +0100, src/ohba_models/inference/layers.py, 1027
2022-04-14 18:35:45 +0100, src/ohba_models/models/hsmvn.py, 228
2022-04-14 13:13:11 +0100, src/ohba_models/data/processing.py, 459
2022-04-13 11:45:35 +0100, src/ohba_models/inference/layers.py, 1027
2022-04-13 11:45:35 +0100, src/ohba_models/models/se_dynemo.py, 382
2022-04-13 11:45:35 +0100, src/ohba_models/models/se_dynemo_obs.py, 292
2022-04-11 17:23:48 +0100, examples/se_dynemo_hmm_mvn.py, 111
2022-04-11 17:23:48 +0100, examples/se_dynemo_obs_hmm_mvn.py, 76
2022-04-11 17:23:48 +0100, src/ohba_models/inference/layers.py, 989
2022-04-11 17:23:48 +0100, src/ohba_models/models/se_dynemo.py, 384
2022-04-11 17:23:48 +0100, src/ohba_models/models/se_dynemo_obs.py, 286
2022-04-11 16:07:16 +0100, src/ohba_models/data/processing.py, 476
2022-04-11 12:00:58 +0100, src/ohba_models/data/processing.py, 464
2022-04-08 14:12:19 +0100, src/ohba_models/data/processing.py, 446
2022-04-08 14:12:19 +0100, src/ohba_models/data/rw.py, 386
2022-04-08 12:47:40 +0100, src/ohba_models/analysis/gmm.py, 95
2022-04-08 12:47:40 +0100, src/ohba_models/analysis/regression.py, 85
2022-04-08 12:47:40 +0100, src/ohba_models/analysis/spectral.py, 1003
2022-04-08 12:47:40 +0100, src/ohba_models/data/_base.py, 157
2022-04-08 12:47:40 +0100, src/ohba_models/data/manipulation.py, 
2022-04-08 12:47:40 +0100, src/ohba_models/data/preprocessing.py, 
2022-04-08 12:47:40 +0100, src/ohba_models/data/processing.py, 390
2022-04-08 12:47:40 +0100, src/ohba_models/simulation/_base.py, 38
2022-04-07 11:51:03 +0100, src/ohba_models/utils/plotting.py, 1710
2022-03-31 15:49:56 +0100, src/ohba_models/inference/metrics.py, 418
2022-03-31 10:57:42 +0100, src/ohba_models/inference/layers.py, 991
2022-03-31 09:36:59 +0100, src/ohba_models/inference/layers.py, 946
2022-03-31 09:30:35 +0100, src/ohba_models/inference/layers.py, 986
2022-03-30 10:46:02 +0100, src/ohba_models/inference/layers.py, 1184
2022-03-30 10:15:18 +0100, src/ohba_models/utils/plotting.py, 1707
2022-03-30 09:59:17 +0100, src/ohba_models/data/rw.py, 386
2022-03-22 14:22:44 +0000, src/ohba_models/data/manipulation.py, 339
2022-03-21 10:41:20 +0000, src/ohba_models/inference/metrics.py, 417
2022-03-17 16:04:10 +0000, src/ohba_models/inference/initializers.py, 113
2022-03-17 16:04:10 +0000, src/ohba_models/inference/layers.py, 1142
2022-03-17 15:33:36 +0000, src/ohba_models/models/se_dynemo.py, 380
2022-03-17 15:33:36 +0000, src/ohba_models/models/se_dynemo_obs.py, 274
2022-03-16 14:08:14 +0000, src/ohba_models/analysis/spectral.py, 1003
2022-03-16 14:08:14 +0000, src/ohba_models/array_ops.py, 412
2022-03-16 14:08:14 +0000, src/ohba_models/inference/metrics.py, 394
2022-03-16 14:08:14 +0000, src/ohba_models/models/dynemo.py, 398
2022-03-16 14:08:14 +0000, src/ohba_models/models/dynemo_obs.py, 211
2022-03-16 14:08:14 +0000, src/ohba_models/models/hsmvn.py, 230
2022-03-16 14:08:14 +0000, src/ohba_models/models/mts_dynemo.py, 498
2022-03-16 14:08:14 +0000, src/ohba_models/models/mts_dynemo_obs.py, 231
2022-03-16 14:08:14 +0000, src/ohba_models/models/se_dynemo.py, 370
2022-03-16 14:08:14 +0000, src/ohba_models/models/se_dynemo_obs.py, 254
2022-03-16 14:08:14 +0000, src/ohba_models/simulation/_hmm.py, 781
2022-03-16 14:08:14 +0000, src/ohba_models/simulation/_mvn.py, 341
2022-03-16 13:43:35 +0000, src/ohba_models/inference/layers.py, 1165
2022-03-16 11:50:41 +0000, src/ohba_models/inference/layers.py, 1156
2022-03-16 11:50:15 +0000, src/ohba_models/inference/layers.py, 1174
2022-03-16 10:19:30 +0000, src/ohba_models/inference/layers.py, 1316
2022-03-16 10:19:30 +0000, src/ohba_models/models/se_dynemo.py, 371
2022-03-14 16:22:35 +0000, src/ohba_models/inference/metrics.py, 392
2022-03-14 16:19:10 +0000, src/ohba_models/array_ops.py, 412
2022-03-14 10:08:43 +0000, src/ohba_models/array_ops.py, 384
2022-03-11 13:49:54 +0000, src/ohba_models/array_ops.py, 371
2022-03-11 13:09:05 +0000, src/ohba_models/utils/plotting.py, 1705
2022-03-08 12:27:40 +0000, src/ohba_models/inference/layers.py, 1318
2022-03-08 12:27:40 +0000, src/ohba_models/models/hsmvn.py, 233
2022-03-08 09:34:06 +0000, examples/se_dynemo_hmm_mvn.py, 104
2022-03-08 09:34:06 +0000, src/ohba_models/utils/plotting.py, 1691
2022-03-07 11:12:54 +0000, examples/se_dynemo_obs_hmm_mvn.py, 75
2022-03-07 11:11:38 +0000, src/ohba_models/inference/layers.py, 1285
2022-03-07 11:11:38 +0000, src/ohba_models/models/se_dynemo.py, 376
2022-03-07 11:11:38 +0000, src/ohba_models/models/se_dynemo_obs.py, 257
2022-03-07 09:41:13 +0000, examples/se_dynemo_hmm_mvn.py, 103
2022-03-07 09:41:13 +0000, src/ohba_models/models/se_dynemo.py, 373
2022-03-07 09:41:13 +0000, src/ohba_models/models/se_dynemo_obs.py, 206
2022-03-03 14:00:54 +0000, examples/se_dynemo_hmm_mvn.py, 86
2022-03-03 14:00:54 +0000, src/ohba_models/inference/layers.py, 1274
2022-03-03 14:00:54 +0000, src/ohba_models/models/se_dynemo.py, 325
2022-03-03 13:51:04 +0000, examples/se_dynemo_hmm_mvn.py, 91
2022-03-03 13:50:08 +0000, src/ohba_models/inference/layers.py, 1273
2022-03-03 13:50:08 +0000, src/ohba_models/models/se_dynemo.py, 316
2022-03-03 13:49:05 +0000, src/ohba_models/data/manipulation.py, 337
2022-03-03 13:49:05 +0000, src/ohba_models/simulation/_hmm.py, 771
2022-03-02 17:31:30 +0000, src/ohba_models/simulation/_base.py, 38
2022-03-02 17:31:30 +0000, src/ohba_models/simulation/_hmm.py, 771
2022-03-02 17:31:30 +0000, src/ohba_models/simulation/_mvn.py, 340
2022-03-02 15:18:14 +0000, src/ohba_models/simulation/_hmm.py, 669
2022-03-02 15:18:14 +0000, src/ohba_models/simulation/_hsmm.py, 375
2022-03-02 11:50:58 +0000, src/ohba_models/data/_base.py, 157
2022-03-02 11:50:58 +0000, src/ohba_models/data/io.py, 
2022-03-02 11:50:58 +0000, src/ohba_models/data/rw.py, 384
2022-03-02 11:50:58 +0000, src/ohba_models/data/spm.py, 88
2022-03-02 11:50:58 +0000, src/ohba_models/data/tf.py, 322
2022-03-02 11:35:30 +0000, src/ohba_models/analysis/power.py, 292
2022-03-02 11:35:30 +0000, src/ohba_models/utils/plotting.py, 1679
2022-03-02 10:05:42 +0000, src/ohba_models/inference/layers.py, 1268
2022-03-02 10:05:42 +0000, src/ohba_models/models/se_dynemo.py, 312
2022-03-01 17:03:13 +0000, src/ohba_models/data/tf.py, 322
2022-03-01 16:51:39 +0000, src/ohba_models/inference/layers.py, 1255
2022-03-01 16:51:39 +0000, src/ohba_models/models/se_dynemo.py, 337
2022-03-01 16:34:32 +0000, src/ohba_models/inference/layers.py, 1284
2022-03-01 16:34:32 +0000, src/ohba_models/models/se_dynemo.py, 337
2022-03-01 16:26:49 +0000, examples/dynemo_meg_fixed_covariances.py, 95
2022-03-01 16:26:49 +0000, src/ohba_models/inference/layers.py, 1180
2022-03-01 16:20:01 +0000, src/ohba_models/data/_osl.py, 165
2022-03-01 15:43:31 +0000, src/ohba_models/inference/layers.py, 1120
2022-03-01 15:38:52 +0000, examples/hsmvn_hmm_mvn.py, 78
2022-03-01 15:38:52 +0000, src/ohba_models/inference/layers.py, 1015
2022-03-01 15:38:52 +0000, src/ohba_models/models/hsmvn.py, 232
2022-03-01 15:38:52 +0000, src/ohba_models/models/mod_base.py, 307
2022-02-28 14:05:52 +0000, src/ohba_models/models/dynemo.py, 401
2022-02-28 14:05:52 +0000, src/ohba_models/models/mts_dynemo.py, 501
2022-02-28 13:55:50 +0000, src/ohba_models/simulation/_hsmm.py, 369
2022-02-28 13:44:42 +0000, src/ohba_models/simulation/_hmm.py, 663
2022-02-28 13:44:42 +0000, src/ohba_models/simulation/_sin.py, 133
2022-02-28 13:44:38 +0000, src/ohba_models/array_ops.py, 336
2022-02-28 13:44:38 +0000, src/ohba_models/inference/layers.py, 933
2022-02-28 13:44:38 +0000, src/ohba_models/inference/metrics.py, 387
2022-02-28 13:44:38 +0000, src/ohba_models/inference/modes.py, 435
2022-02-28 13:44:38 +0000, src/ohba_models/simulation/_hmm.py, 609
2022-02-28 13:44:38 +0000, src/ohba_models/skeleton.py, 113
2022-02-28 12:09:19 +0000, src/ohba_models/models/dynemo.py, 401
2022-02-28 12:09:19 +0000, src/ohba_models/models/dynemo_obs.py, 214
2022-02-28 12:09:19 +0000, src/ohba_models/models/mod_base.py, 300
2022-02-28 12:09:19 +0000, src/ohba_models/models/mts_dynemo.py, 501
2022-02-28 12:09:19 +0000, src/ohba_models/models/mts_dynemo_obs.py, 234
2022-02-26 13:28:59 +0000, src/ohba_models/utils/misc.py, 407
2022-02-26 13:28:59 +0000, src/ohba_models/utils/plotting.py, 1635
2022-02-24 16:51:17 +0000, src/ohba_models/inference/metrics.py, 386
2022-02-24 16:20:38 +0000, src/ohba_models/models/dynemo_obs.py, 215
2022-02-18 15:45:34 +0000, src/ohba_models/array_ops.py, 333
2022-02-18 15:45:34 +0000, src/ohba_models/files/__init__.py, 4
2022-02-18 15:45:34 +0000, src/ohba_models/models/dynemo.py, 402
2022-02-18 15:15:16 +0000, src/ohba_models/files/_functions.py, 15
2022-02-18 15:15:16 +0000, src/ohba_models/models/inf_mod_base.py, 337
2022-02-18 12:57:29 +0000, docs/conf.py, 276
2022-02-18 12:57:29 +0000, examples/datasets_loading_preparation.py, 38
2022-02-18 12:57:29 +0000, examples/dynemo_hmm_mvn.py, 86
2022-02-18 12:57:29 +0000, examples/dynemo_long_range_dependencies1.py, 140
2022-02-18 12:57:29 +0000, examples/dynemo_long_range_dependencies2.py, 212
2022-02-18 12:57:29 +0000, examples/dynemo_meg_fixed_covariances.py, 96
2022-02-18 12:57:29 +0000, examples/dynemo_meg_resting_state_full_pipeline.py, 382
2022-02-18 12:57:29 +0000, examples/dynemo_obs_hsmm_mvn.py, 63
2022-02-18 12:57:29 +0000, examples/dynemo_soft_mixing.py, 142
2022-02-18 12:57:29 +0000, examples/mts_dynemo_hmm_mvn.py, 132
2022-02-18 12:57:29 +0000, examples/mts_dynemo_obs_hmm_mvn.py, 67
2022-02-18 12:57:29 +0000, examples/plotting_basic.py, 109
2022-02-18 12:57:29 +0000, examples/plotting_connectivity.py, 102
2022-02-18 12:57:29 +0000, examples/plotting_natcomms18.py, 116
2022-02-18 12:57:29 +0000, examples/plotting_power_maps.py, 120
2022-02-18 12:57:29 +0000, examples/plotting_sensor_space.py, 39
2022-02-18 12:57:29 +0000, examples/spectral_gmm.py, 25
2022-02-18 12:57:29 +0000, examples/spectral_regression.py, 56
2022-02-18 12:57:29 +0000, setup.py, 23
2022-02-18 12:57:29 +0000, src/dynemo/__init__.py, 
2022-02-18 12:57:29 +0000, src/dynemo/analysis/__init__.py, 
2022-02-18 12:57:29 +0000, src/dynemo/analysis/connectivity.py, 
2022-02-18 12:57:29 +0000, src/dynemo/analysis/gmm.py, 
2022-02-18 12:57:29 +0000, src/dynemo/analysis/modes.py, 
2022-02-18 12:57:29 +0000, src/dynemo/analysis/power.py, 
2022-02-18 12:57:29 +0000, src/dynemo/analysis/regression.py, 
2022-02-18 12:57:29 +0000, src/dynemo/analysis/spectral.py, 
2022-02-18 12:57:29 +0000, src/dynemo/analysis/time_series.py, 
2022-02-18 12:57:29 +0000, src/dynemo/analysis/workbench.py, 
2022-02-18 12:57:29 +0000, src/dynemo/array_ops.py, 
2022-02-18 12:57:29 +0000, src/dynemo/data/__init__.py, 
2022-02-18 12:57:29 +0000, src/dynemo/data/_base.py, 
2022-02-18 12:57:29 +0000, src/dynemo/data/_osl.py, 
2022-02-18 12:57:29 +0000, src/dynemo/data/io.py, 
2022-02-18 12:57:29 +0000, src/dynemo/data/manipulation.py, 
2022-02-18 12:57:29 +0000, src/dynemo/data/preprocessing.py, 
2022-02-18 12:57:29 +0000, src/dynemo/data/spm.py, 
2022-02-18 12:57:29 +0000, src/dynemo/data/task.py, 
2022-02-18 12:57:29 +0000, src/dynemo/data/tf.py, 
2022-02-18 12:57:29 +0000, src/dynemo/files/__init__.py, 
2022-02-18 12:57:29 +0000, src/dynemo/files/_functions.py, 
2022-02-18 12:57:29 +0000, src/dynemo/files/mask/__init__.py, 
2022-02-18 12:57:29 +0000, src/dynemo/files/parcellation/__init__.py, 
2022-02-18 12:57:29 +0000, src/dynemo/files/scanner/__init__.py, 
2022-02-18 12:57:29 +0000, src/dynemo/files/scene/__init__.py, 
2022-02-18 12:57:29 +0000, src/dynemo/inference/__init__.py, 
2022-02-18 12:57:29 +0000, src/dynemo/inference/callbacks.py, 
2022-02-18 12:57:29 +0000, src/dynemo/inference/initializers.py, 
2022-02-18 12:57:29 +0000, src/dynemo/inference/layers.py, 
2022-02-18 12:57:29 +0000, src/dynemo/inference/metrics.py, 
2022-02-18 12:57:29 +0000, src/dynemo/inference/modes.py, 
2022-02-18 12:57:29 +0000, src/dynemo/inference/tf_ops.py, 
2022-02-18 12:57:29 +0000, src/dynemo/models/__init__.py, 
2022-02-18 12:57:29 +0000, src/dynemo/models/dynemo.py, 
2022-02-18 12:57:29 +0000, src/dynemo/models/dynemo_obs.py, 
2022-02-18 12:57:29 +0000, src/dynemo/models/inf_mod_base.py, 
2022-02-18 12:57:29 +0000, src/dynemo/models/mod_base.py, 
2022-02-18 12:57:29 +0000, src/dynemo/models/mts_dynemo.py, 
2022-02-18 12:57:29 +0000, src/dynemo/models/mts_dynemo_obs.py, 
2022-02-18 12:57:29 +0000, src/dynemo/simulation/__init__.py, 
2022-02-18 12:57:29 +0000, src/dynemo/simulation/_base.py, 
2022-02-18 12:57:29 +0000, src/dynemo/simulation/_hmm.py, 
2022-02-18 12:57:29 +0000, src/dynemo/simulation/_hsmm.py, 
2022-02-18 12:57:29 +0000, src/dynemo/simulation/_mar.py, 
2022-02-18 12:57:29 +0000, src/dynemo/simulation/_mvn.py, 
2022-02-18 12:57:29 +0000, src/dynemo/simulation/_sin.py, 
2022-02-18 12:57:29 +0000, src/dynemo/simulation/_sm.py, 
2022-02-18 12:57:29 +0000, src/dynemo/skeleton.py, 
2022-02-18 12:57:29 +0000, src/dynemo/utils/__init__.py, 
2022-02-18 12:57:29 +0000, src/dynemo/utils/decorators.py, 
2022-02-18 12:57:29 +0000, src/dynemo/utils/misc.py, 
2022-02-18 12:57:29 +0000, src/dynemo/utils/model.py, 
2022-02-18 12:57:29 +0000, src/dynemo/utils/parcellation.py, 
2022-02-18 12:57:29 +0000, src/dynemo/utils/plotting.py, 
2022-02-18 12:57:29 +0000, src/dynemo/utils/topoplots.py, 
2022-02-18 12:57:29 +0000, src/ohba_models/__init__.py, 16
2022-02-18 12:57:29 +0000, src/ohba_models/analysis/__init__.py, 6
2022-02-18 12:57:29 +0000, src/ohba_models/analysis/connectivity.py, 372
2022-02-18 12:57:29 +0000, src/ohba_models/analysis/gmm.py, 95
2022-02-18 12:57:29 +0000, src/ohba_models/analysis/modes.py, 159
2022-02-18 12:57:29 +0000, src/ohba_models/analysis/power.py, 286
2022-02-18 12:57:29 +0000, src/ohba_models/analysis/regression.py, 85
2022-02-18 12:57:29 +0000, src/ohba_models/analysis/spectral.py, 1003
2022-02-18 12:57:29 +0000, src/ohba_models/analysis/time_series.py, 46
2022-02-18 12:57:29 +0000, src/ohba_models/analysis/workbench.py, 210
2022-02-18 12:57:29 +0000, src/ohba_models/array_ops.py, 330
2022-02-18 12:57:29 +0000, src/ohba_models/data/__init__.py, 4
2022-02-18 12:57:29 +0000, src/ohba_models/data/_base.py, 157
2022-02-18 12:57:29 +0000, src/ohba_models/data/_osl.py, 160
2022-02-18 12:57:29 +0000, src/ohba_models/data/io.py, 384
2022-02-18 12:57:29 +0000, src/ohba_models/data/manipulation.py, 337
2022-02-18 12:57:29 +0000, src/ohba_models/data/preprocessing.py, 51
2022-02-18 12:57:29 +0000, src/ohba_models/data/spm.py, 88
2022-02-18 12:57:29 +0000, src/ohba_models/data/task.py, 73
2022-02-18 12:57:29 +0000, src/ohba_models/data/tf.py, 315
